case_id,court_id,case_type,filed_date,disposed_date,status,reported_days,quality_flag,quality_reason,waiting_days,duration_mismatch,is_open,days_open,filed_month,filed_quarter,disposed_month,age_band,overdue,court_name,region,court_type
001769,07,Family,2025-06-21,2025-08-24,Disposed,64.0,False,,64.0,False,False,,2025-06,2025Q2,2025-08,,False,Eastfield District Court,Eastern,District
001770,12,Family,2025-10-10,,Active,,False,,,False,True,326.0,2025-10,2025Q4,,3-12 months,False,Willow Creek District Court,Southern,District
001771,09,Youth,2025-04-28,2025-06-23,Disposed,56.0,False,,56.0,False,False,,2025-04,2025Q2,2025-06,,False,Southgate District Court,Southern,District
001772,04,Youth,2025-03-09,2025-07-27,Disposed,140.0,False,,140.0,False,False,,2025-03,2025Q1,2025-07,,False,Riverton District Court,Central,District
001773,06,Criminal,2025-08-09,2026-02-07,Disposed,182.0,False,,182.0,False,False,,2025-08,2025Q3,2026-02,,False,Central Plains High Court,Central,High
001774,10,Family,2026-03-20,2026-08-31,Disposed,164.0,False,,164.0,False,False,,2026-03,2026Q1,2026-08,,False,Fernbay District Court,Southern,District
001775,12,Criminal,2026-05-07,2026-08-21,Disposed,96.0,False,,106.0,True,False,,2026-05,2026Q2,2026-08,,False,Willow Creek District Court,Southern,District
001776,01,Civil,2024-10-27,2024-12-27,Disposed,61.0,False,,61.0,False,False,,2024-10,2024Q4,2024-12,,False,Northbridge District Court,Northern,District
001777,05,Criminal,2024-09-13,2025-02-19,Disposed,159.0,False,,159.0,False,False,,2024-09,2024Q3,2025-02,,False,Mistvale District Court,Central,District
001778,12,Criminal,2026-06-12,,Active,,False,,,False,True,81.0,2026-06,2026Q2,,0-3 months,False,Willow Creek District Court,Southern,District
001779,12,Criminal,2026-03-24,2026-06-18,Disposed,86.0,False,,86.0,False,False,,2026-03,2026Q1,2026-06,,False,Willow Creek District Court,Southern,District
001780,08,Civil,2025-02-17,,Active,,False,,,False,True,561.0,2025-02,2025Q1,,12+ months,True,Cape Lawson District Court,Eastern,District
001781,07,Civil,2025-10-27,2026-03-31,Disposed,155.0,False,,155.0,False,False,,2025-10,2025Q4,2026-03,,False,Eastfield District Court,Eastern,District
001782,04,Civil,2024-08-06,,Active,,False,,,False,True,756.0,2024-08,2024Q3,,12+ months,True,Riverton District Court,Central,District
001783,09,Youth,2026-04-09,2026-06-08,Disposed,60.0,False,,60.0,False,False,,2026-04,2026Q2,2026-06,,False,Southgate District Court,Southern,District
001784,08,Criminal,2026-01-25,,Active,,False,,,False,True,219.0,2026-01,2026Q1,,3-12 months,False,Cape Lawson District Court,Eastern,District
001785,06,Family,2026-05-30,,Active,,False,,,False,True,94.0,2026-05,2026Q2,,3-12 months,False,Central Plains High Court,Central,High
001786,08,Family,2024-07-02,2024-11-09,Disposed,,False,,130.0,False,False,,2024-07,2024Q3,2024-11,,False,Cape Lawson District Court,Eastern,District
001787,02,Youth,2026-04-15,2026-06-22,Disposed,68.0,False,,68.0,False,False,,2026-04,2026Q2,2026-06,,False,Kauri Point District Court,Northern,District
001788,10,Civil,2025-03-11,2025-08-27,Disposed,169.0,False,,169.0,False,False,,2025-03,2025Q1,2025-08,,False,Fernbay District Court,Southern,District
001789,07,Youth,2025-03-03,2025-09-29,Disposed,210.0,False,,210.0,False,False,,2025-03,2025Q1,2025-09,,False,Eastfield District Court,Eastern,District
001790,06,Civil,2025-04-13,2026-01-22,Disposed,284.0,False,,284.0,False,False,,2025-04,2025Q2,2026-01,,False,Central Plains High Court,Central,High
001791,03,Family,2026-04-19,2026-07-09,Disposed,81.0,False,,81.0,False,False,,2026-04,2026Q2,2026-07,,False,Harbourview High Court,Northern,High
001792,01,Youth,2025-11-11,2026-03-29,Disposed,138.0,False,,138.0,False,False,,2025-11,2025Q4,2026-03,,False,Northbridge District Court,Northern,District
001793,06,Youth,2025-08-18,2025-12-12,Disposed,116.0,False,,116.0,False,False,,2025-08,2025Q3,2025-12,,False,Central Plains High Court,Central,High
001794,11,Family,2025-06-13,2025-12-11,Disposed,181.0,False,,181.0,False,False,,2025-06,2025Q2,2025-12,,False,Southern Ranges High Court,Southern,High
001795,03,Youth,2025-10-06,2026-05-05,Disposed,211.0,False,,211.0,False,False,,2025-10,2025Q4,2026-05,,False,Harbourview High Court,Northern,High
001796,07,Criminal,2024-07-05,2024-09-01,Disposed,58.0,False,,58.0,False,False,,2024-07,2024Q3,2024-09,,False,Eastfield District Court,Eastern,District
001797,09,Family,2025-11-11,2026-03-19,Disposed,128.0,False,,128.0,False,False,,2025-11,2025Q4,2026-03,,False,Southgate District Court,Southern,District
001798,07,Criminal,2024-11-27,,Active,,False,,,False,True,643.0,2024-11,2024Q4,,12+ months,True,Eastfield District Court,Eastern,District
001799,05,Civil,2025-06-18,2026-04-20,Disposed,306.0,False,,306.0,False,False,,2025-06,2025Q2,2026-04,,False,Mistvale District Court,Central,District
001800,05,Civil,2026-06-02,,Active,,False,,,False,True,91.0,2026-06,2026Q2,,3-12 months,False,Mistvale District Court,Central,District
001801,12,Family,2025-10-21,2026-06-22,Disposed,244.0,False,,244.0,False,False,,2025-10,2025Q4,2026-06,,False,Willow Creek District Court,Southern,District
001802,02,Family,2024-07-22,2024-10-25,Disposed,95.0,False,,95.0,False,False,,2024-07,2024Q3,2024-10,,False,Kauri Point District Court,Northern,District
001803,02,Family,2024-12-20,2025-04-14,Disposed,115.0,False,,115.0,False,False,,2024-12,2024Q4,2025-04,,False,Kauri Point District Court,Northern,District
001804,11,Civil,2025-12-10,,Active,,False,,,False,True,265.0,2025-12,2025Q4,,3-12 months,False,Southern Ranges High Court,Southern,High
001805,02,Civil,2025-05-13,2025-08-18,Disposed,97.0,False,,97.0,False,False,,2025-05,2025Q2,2025-08,,False,Kauri Point District Court,Northern,District
001806,11,Civil,2026-03-09,2026-06-27,Disposed,110.0,False,,110.0,False,False,,2026-03,2026Q1,2026-06,,False,Southern Ranges High Court,Southern,High
001807,01,Criminal,2026-03-06,,Active,,False,,,False,True,179.0,2026-03,2026Q1,,3-12 months,False,Northbridge District Court,Northern,District
001808,08,Youth,2025-11-17,,Active,,False,,,False,True,288.0,2025-11,2025Q4,,3-12 months,False,Cape Lawson District Court,Eastern,District
001809,01,Criminal,2025-03-21,2025-06-23,Disposed,94.0,False,,94.0,False,False,,2025-03,2025Q1,2025-06,,False,Northbridge District Court,Northern,District
001810,12,Criminal,2026-04-09,2026-07-01,Disposed,83.0,False,,83.0,False,False,,2026-04,2026Q2,2026-07,,False,Willow Creek District Court,Southern,District
001811,04,Family,2026-06-27,,Active,,False,,,False,True,66.0,2026-06,2026Q2,,0-3 months,False,Riverton District Court,Central,District
001812,09,Civil,2024-12-22,2025-02-09,Disposed,,False,,49.0,False,False,,2024-12,2024Q4,2025-02,,False,Southgate District Court,Southern,District
001813,07,Civil,2025-04-11,2025-06-11,Disposed,61.0,False,,61.0,False,False,,2025-04,2025Q2,2025-06,,False,Eastfield District Court,Eastern,District
001814,06,Criminal,2026-02-03,2026-05-29,Disposed,115.0,False,,115.0,False,False,,2026-02,2026Q1,2026-05,,False,Central Plains High Court,Central,High
001815,10,Criminal,2025-02-14,2025-08-05,Disposed,172.0,False,,172.0,False,False,,2025-02,2025Q1,2025-08,,False,Fernbay District Court,Southern,District
001816,11,Youth,2025-03-19,2025-08-04,Disposed,138.0,False,,138.0,False,False,,2025-03,2025Q1,2025-08,,False,Southern Ranges High Court,Southern,High
001817,10,Civil,2024-07-13,2024-09-14,Disposed,63.0,False,,63.0,False,False,,2024-07,2024Q3,2024-09,,False,Fernbay District Court,Southern,District
001818,08,Family,2024-10-20,2024-12-08,Disposed,49.0,False,,49.0,False,False,,2024-10,2024Q4,2024-12,,False,Cape Lawson District Court,Eastern,District
001819,08,Criminal,2025-04-29,2026-02-27,Disposed,304.0,False,,304.0,False,False,,2025-04,2025Q2,2026-02,,False,Cape Lawson District Court,Eastern,District
001820,03,Criminal,2025-04-12,,Active,,False,,,False,True,507.0,2025-04,2025Q2,,12+ months,True,Harbourview High Court,Northern,High
001821,09,Family,2024-08-22,2024-12-07,Disposed,107.0,False,,107.0,False,False,,2024-08,2024Q3,2024-12,,False,Southgate District Court,Southern,District
001822,10,Family,2025-11-27,2026-03-31,Disposed,124.0,False,,124.0,False,False,,2025-11,2025Q4,2026-03,,False,Fernbay District Court,Southern,District
001823,01,Criminal,2024-09-17,2025-01-21,Disposed,126.0,False,,126.0,False,False,,2024-09,2024Q3,2025-01,,False,Northbridge District Court,Northern,District
001824,08,Civil,2025-06-02,2026-01-04,Disposed,216.0,False,,216.0,False,False,,2025-06,2025Q2,2026-01,,False,Cape Lawson District Court,Eastern,District
001825,03,Criminal,2025-12-11,2026-01-27,Disposed,47.0,False,,47.0,False,False,,2025-12,2025Q4,2026-01,,False,Harbourview High Court,Northern,High
001826,02,Criminal,2026-06-15,,Active,,False,,,False,True,78.0,2026-06,2026Q2,,0-3 months,False,Kauri Point District Court,Northern,District
001827,09,Criminal,2025-09-08,2026-02-18,Disposed,163.0,False,,163.0,False,False,,2025-09,2025Q3,2026-02,,False,Southgate District Court,Southern,District
001828,04,Criminal,2025-09-30,,Active,,False,,,False,True,336.0,2025-09,2025Q3,,3-12 months,False,Riverton District Court,Central,District
001829,10,Family,2026-02-05,,Active,,False,,,False,True,208.0,2026-02,2026Q1,,3-12 months,False,Fernbay District Court,Southern,District
001830,02,Criminal,2025-09-05,2025-10-26,Disposed,51.0,False,,51.0,False,False,,2025-09,2025Q3,2025-10,,False,Kauri Point District Court,Northern,District
001831,02,Criminal,2024-09-13,2024-11-29,Disposed,77.0,False,,77.0,False,False,,2024-09,2024Q3,2024-11,,False,Kauri Point District Court,Northern,District
001832,12,Criminal,2024-11-19,2025-02-04,Disposed,77.0,False,,77.0,False,False,,2024-11,2024Q4,2025-02,,False,Willow Creek District Court,Southern,District
001833,01,Criminal,2024-07-15,2024-09-11,Disposed,58.0,False,,58.0,False,False,,2024-07,2024Q3,2024-09,,False,Northbridge District Court,Northern,District
001834,03,Criminal,2026-02-05,2026-04-02,Disposed,56.0,False,,56.0,False,False,,2026-02,2026Q1,2026-04,,False,Harbourview High Court,Northern,High
001835,03,Family,2025-10-08,,Active,,False,,,False,True,328.0,2025-10,2025Q4,,3-12 months,False,Harbourview High Court,Northern,High
001836,12,Civil,2025-07-07,2025-09-11,Disposed,66.0,False,,66.0,False,False,,2025-07,2025Q3,2025-09,,False,Willow Creek District Court,Southern,District
001837,05,Family,2025-01-07,,Active,,False,,,False,True,602.0,2025-01,2025Q1,,12+ months,True,Mistvale District Court,Central,District
001838,10,Civil,2025-02-24,2025-07-29,Disposed,155.0,False,,155.0,False,False,,2025-02,2025Q1,2025-07,,False,Fernbay District Court,Southern,District
001839,06,Civil,2024-11-27,2025-03-30,Disposed,123.0,False,,123.0,False,False,,2024-11,2024Q4,2025-03,,False,Central Plains High Court,Central,High
001840,08,Criminal,2024-09-09,2025-03-13,Disposed,185.0,False,,185.0,False,False,,2024-09,2024Q3,2025-03,,False,Cape Lawson District Court,Eastern,District
001841,03,Youth,2024-08-23,2024-10-14,Disposed,52.0,False,,52.0,False,False,,2024-08,2024Q3,2024-10,,False,Harbourview High Court,Northern,High
001842,03,Civil,2025-11-20,2026-06-07,Disposed,,False,,199.0,False,False,,2025-11,2025Q4,2026-06,,False,Harbourview High Court,Northern,High
001843,02,Civil,2025-08-03,2025-12-25,Disposed,,False,,144.0,False,False,,2025-08,2025Q3,2025-12,,False,Kauri Point District Court,Northern,District
001844,01,Family,2026-04-26,,Active,,False,,,False,True,128.0,2026-04,2026Q2,,3-12 months,False,Northbridge District Court,Northern,District
001845,12,Family,2025-11-24,2026-03-02,Disposed,98.0,False,,98.0,False,False,,2025-11,2025Q4,2026-03,,False,Willow Creek District Court,Southern,District
001846,04,Family,2025-08-07,2026-08-05,Disposed,363.0,False,,363.0,False,False,,2025-08,2025Q3,2026-08,,False,Riverton District Court,Central,District
001847,10,Criminal,2026-06-30,,Active,,False,,,False,True,63.0,2026-06,2026Q2,,0-3 months,False,Fernbay District Court,Southern,District
001848,11,Civil,2025-01-03,2025-12-10,Disposed,341.0,False,,341.0,False,False,,2025-01,2025Q1,2025-12,,False,Southern Ranges High Court,Southern,High
001849,09,Youth,2025-09-07,2026-03-10,Disposed,184.0,False,,184.0,False,False,,2025-09,2025Q3,2026-03,,False,Southgate District Court,Southern,District
001850,12,Criminal,2024-12-31,2025-10-17,Disposed,290.0,False,,290.0,False,False,,2024-12,2024Q4,2025-10,,False,Willow Creek District Court,Southern,District
001851,12,Criminal,2025-09-06,2025-10-25,Disposed,49.0,False,,49.0,False,False,,2025-09,2025Q3,2025-10,,False,Willow Creek District Court,Southern,District
001852,10,Youth,2026-03-04,2026-04-25,Disposed,52.0,False,,52.0,False,False,,2026-03,2026Q1,2026-04,,False,Fernbay District Court,Southern,District
001853,10,Civil,2024-11-06,,Active,,False,,,False,True,664.0,2024-11,2024Q4,,12+ months,True,Fernbay District Court,Southern,District
001854,06,Criminal,2025-05-24,2025-08-30,Disposed,98.0,False,,98.0,False,False,,2025-05,2025Q2,2025-08,,False,Central Plains High Court,Central,High
001855,10,Youth,2025-11-08,2025-11-30,Disposed,22.0,False,,22.0,False,False,,2025-11,2025Q4,2025-11,,False,Fernbay District Court,Southern,District
001856,03,Criminal,2026-06-25,,Active,,False,,,False,True,68.0,2026-06,2026Q2,,0-3 months,False,Harbourview High Court,Northern,High
001857,09,Criminal,2024-08-26,2024-09-25,Disposed,30.0,False,,30.0,False,False,,2024-08,2024Q3,2024-09,,False,Southgate District Court,Southern,District
001858,05,Youth,2026-04-11,2026-07-31,Disposed,111.0,False,,111.0,False,False,,2026-04,2026Q2,2026-07,,False,Mistvale District Court,Central,District
001859,01,Criminal,2024-07-28,2024-12-02,Disposed,127.0,False,,127.0,False,False,,2024-07,2024Q3,2024-12,,False,Northbridge District Court,Northern,District
001860,12,Youth,2025-03-06,2025-07-14,Disposed,130.0,False,,130.0,False,False,,2025-03,2025Q1,2025-07,,False,Willow Creek District Court,Southern,District
001861,12,Criminal,2025-09-19,2026-01-29,Disposed,132.0,False,,132.0,False,False,,2025-09,2025Q3,2026-01,,False,Willow Creek District Court,Southern,District
001862,03,Criminal,2026-03-09,2026-06-26,Disposed,109.0,False,,109.0,False,False,,2026-03,2026Q1,2026-06,,False,Harbourview High Court,Northern,High
001863,07,Criminal,2024-09-23,,Active,,False,,,False,True,708.0,2024-09,2024Q3,,12+ months,True,Eastfield District Court,Eastern,District
001864,04,Criminal,2026-10-17,2025-03-26,Disposed,125.0,True,disposed before filed,-570.0,True,False,,2026-10,2026Q4,2025-03,,False,Riverton District Court,Central,District
001865,05,Criminal,2026-02-17,,Active,,False,,,False,True,196.0,2026-02,2026Q1,,3-12 months,False,Mistvale District Court,Central,District
001866,01,Criminal,2026-06-20,,Active,,False,,,False,True,73.0,2026-06,2026Q2,,0-3 months,False,Northbridge District Court,Northern,District
001867,05,Youth,2025-08-11,2026-02-12,Disposed,185.0,False,,185.0,False,False,,2025-08,2025Q3,2026-02,,False,Mistvale District Court,Central,District
001868,05,Youth,2025-08-12,2025-10-28,Disposed,77.0,False,,77.0,False,False,,2025-08,2025Q3,2025-10,,False,Mistvale District Court,Central,District
001869,11,Family,2025-11-29,2026-02-23,Disposed,86.0,False,,86.0,False,False,,2025-11,2025Q4,2026-02,,False,Southern Ranges High Court,Southern,High
001870,05,Criminal,2025-09-21,2026-02-26,Disposed,,False,,158.0,False,False,,2025-09,2025Q3,2026-02,,False,Mistvale District Court,Central,District
001871,07,Criminal,2026-01-11,2026-02-11,Disposed,31.0,False,,31.0,False,False,,2026-01,2026Q1,2026-02,,False,Eastfield District Court,Eastern,District
001872,01,Civil,2025-01-29,2025-10-13,Disposed,257.0,False,,257.0,False,False,,2025-01,2025Q1,2025-10,,False,Northbridge District Court,Northern,District
001873,05,Civil,2026-03-02,,Active,,False,,,False,True,183.0,2026-03,2026Q1,,3-12 months,False,Mistvale District Court,Central,District
001874,04,Family,2025-10-03,2026-02-12,Disposed,122.0,False,,132.0,True,False,,2025-10,2025Q4,2026-02,,False,Riverton District Court,Central,District
001875,04,Family,2026-06-12,,Active,,False,,,False,True,81.0,2026-06,2026Q2,,0-3 months,False,Riverton District Court,Central,District
001876,05,Criminal,2026-03-06,,Active,,False,,,False,True,179.0,2026-03,2026Q1,,3-12 months,False,Mistvale District Court,Central,District
001877,12,Criminal,2024-08-20,2025-01-16,Disposed,149.0,False,,149.0,False,False,,2024-08,2024Q3,2025-01,,False,Willow Creek District Court,Southern,District
001878,05,Criminal,2025-11-04,2026-04-22,Disposed,169.0,False,,169.0,False,False,,2025-11,2025Q4,2026-04,,False,Mistvale District Court,Central,District
001879,06,Youth,2025-12-17,,Active,,False,,,False,True,258.0,2025-12,2025Q4,,3-12 months,False,Central Plains High Court,Central,High
001880,03,Family,2026-05-18,,Active,,False,,,False,True,106.0,2026-05,2026Q2,,3-12 months,False,Harbourview High Court,Northern,High
001881,06,Youth,2025-03-16,2025-08-04,Disposed,141.0,False,,141.0,False,False,,2025-03,2025Q1,2025-08,,False,Central Plains High Court,Central,High
001882,07,Criminal,2024-10-11,,Active,,False,,,False,True,690.0,2024-10,2024Q4,,12+ months,True,Eastfield District Court,Eastern,District
001883,10,Family,2026-04-09,,Active,,False,,,False,True,145.0,2026-04,2026Q2,,3-12 months,False,Fernbay District Court,Southern,District
001884,06,Civil,2026-06-20,,Active,,False,,,False,True,73.0,2026-06,2026Q2,,0-3 months,False,Central Plains High Court,Central,High
001885,09,Criminal,2026-05-01,2026-08-02,Disposed,93.0,False,,93.0,False,False,,2026-05,2026Q2,2026-08,,False,Southgate District Court,Southern,District
001886,11,Criminal,2024-07-10,2025-02-27,Disposed,232.0,False,,232.0,False,False,,2024-07,2024Q3,2025-02,,False,Southern Ranges High Court,Southern,High
001887,08,Civil,2024-08-06,2025-06-26,Disposed,,False,,324.0,False,False,,2024-08,2024Q3,2025-06,,False,Cape Lawson District Court,Eastern,District
001888,12,Criminal,2026-02-21,2026-04-01,Disposed,39.0,False,,39.0,False,False,,2026-02,2026Q1,2026-04,,False,Willow Creek District Court,Southern,District
001889,02,Civil,2026-02-12,2026-05-28,Disposed,105.0,False,,105.0,False,False,,2026-02,2026Q1,2026-05,,False,Kauri Point District Court,Northern,District
001890,09,Family,2026-02-05,2026-06-15,Disposed,130.0,False,,130.0,False,False,,2026-02,2026Q1,2026-06,,False,Southgate District Court,Southern,District
001891,09,Youth,2025-02-07,2025-03-20,Disposed,41.0,False,,41.0,False,False,,2025-02,2025Q1,2025-03,,False,Southgate District Court,Southern,District
001892,04,Civil,2025-08-04,2026-05-01,Disposed,270.0,False,,270.0,False,False,,2025-08,2025Q3,2026-05,,False,Riverton District Court,Central,District
001893,06,Civil,2026-02-03,,Active,,False,,,False,True,210.0,2026-02,2026Q1,,3-12 months,False,Central Plains High Court,Central,High
001894,11,Criminal,2025-02-08,2025-05-16,Disposed,97.0,False,,97.0,False,False,,2025-02,2025Q1,2025-05,,False,Southern Ranges High Court,Southern,High
001895,03,Criminal,2026-04-19,,Active,,False,,,False,True,135.0,2026-04,2026Q2,,3-12 months,False,Harbourview High Court,Northern,High
001896,09,Family,2025-06-10,,Active,,False,,,False,True,448.0,2025-06,2025Q2,,12+ months,True,Southgate District Court,Southern,District
001897,12,Criminal,2025-05-29,2025-11-24,Disposed,179.0,False,,179.0,False,False,,2025-05,2025Q2,2025-11,,False,Willow Creek District Court,Southern,District
001898,09,Criminal,2025-07-26,2025-12-14,Disposed,141.0,False,,141.0,False,False,,2025-07,2025Q3,2025-12,,False,Southgate District Court,Southern,District
001899,10,Civil,2026-03-06,2026-08-08,Disposed,155.0,False,,155.0,False,False,,2026-03,2026Q1,2026-08,,False,Fernbay District Court,Southern,District
001900,03,Criminal,2026-02-27,,Active,,False,,,False,True,186.0,2026-02,2026Q1,,3-12 months,False,Harbourview High Court,Northern,High
001901,05,Criminal,2024-07-29,2025-01-28,Disposed,183.0,False,,183.0,False,False,,2024-07,2024Q3,2025-01,,False,Mistvale District Court,Central,District
001902,08,Family,2025-07-02,2026-02-03,Disposed,216.0,False,,216.0,False,False,,2025-07,2025Q3,2026-02,,False,Cape Lawson District Court,Eastern,District
001903,12,Civil,2026-02-17,2026-05-24,Disposed,96.0,False,,96.0,False,False,,2026-02,2026Q1,2026-05,,False,Willow Creek District Court,Southern,District
001904,06,Civil,2025-07-08,2025-12-31,Disposed,176.0,False,,176.0,False,False,,2025-07,2025Q3,2025-12,,False,Central Plains High Court,Central,High
001905,12,Civil,2025-03-30,2025-10-01,Disposed,185.0,False,,185.0,False,False,,2025-03,2025Q1,2025-10,,False,Willow Creek District Court,Southern,District
001906,05,Criminal,2026-02-19,2026-08-25,Disposed,187.0,False,,187.0,False,False,,2026-02,2026Q1,2026-08,,False,Mistvale District Court,Central,District
001907,08,Civil,2025-07-30,2026-06-30,Disposed,335.0,False,,335.0,False,False,,2025-07,2025Q3,2026-06,,False,Cape Lawson District Court,Eastern,District
001908,05,Criminal,2025-03-15,2025-09-09,Disposed,178.0,False,,178.0,False,False,,2025-03,2025Q1,2025-09,,False,Mistvale District Court,Central,District
001909,03,Criminal,2024-09-29,2026-06-27,Disposed,636.0,False,,636.0,False,False,,2024-09,2024Q3,2026-06,,False,Harbourview High Court,Northern,High
001910,10,Civil,2026-03-04,2026-05-27,Disposed,84.0,False,,84.0,False,False,,2026-03,2026Q1,2026-05,,False,Fernbay District Court,Southern,District
001911,06,Criminal,2024-12-21,2025-02-15,Disposed,56.0,False,,56.0,False,False,,2024-12,2024Q4,2025-02,,False,Central Plains High Court,Central,High
001912,12,Civil,2025-02-28,2025-05-27,Disposed,88.0,False,,88.0,False,False,,2025-02,2025Q1,2025-05,,False,Willow Creek District Court,Southern,District
001913,07,Criminal,2024-07-10,2024-12-30,Disposed,173.0,False,,173.0,False,False,,2024-07,2024Q3,2024-12,,False,Eastfield District Court,Eastern,District
001914,10,Criminal,2026-01-09,2026-04-08,Disposed,,False,,89.0,False,False,,2026-01,2026Q1,2026-04,,False,Fernbay District Court,Southern,District
001915,03,Civil,2025-05-09,2026-01-12,Disposed,248.0,False,,248.0,False,False,,2025-05,2025Q2,2026-01,,False,Harbourview High Court,Northern,High
001916,06,Criminal,2025-12-18,2026-05-03,Disposed,136.0,False,,136.0,False,False,,2025-12,2025Q4,2026-05,,False,Central Plains High Court,Central,High
001917,11,Family,2024-11-11,2025-09-01,Disposed,294.0,False,,294.0,False,False,,2024-11,2024Q4,2025-09,,False,Southern Ranges High Court,Southern,High
001918,06,Civil,2025-11-13,2026-01-21,Disposed,69.0,False,,69.0,False,False,,2025-11,2025Q4,2026-01,,False,Central Plains High Court,Central,High
001919,09,Civil,2025-05-17,2025-07-13,Disposed,57.0,False,,57.0,False,False,,2025-05,2025Q2,2025-07,,False,Southgate District Court,Southern,District
001920,08,Family,2024-11-18,2025-10-21,Disposed,337.0,False,,337.0,False,False,,2024-11,2024Q4,2025-10,,False,Cape Lawson District Court,Eastern,District
001921,02,Criminal,2024-10-25,2024-11-21,Disposed,27.0,False,,27.0,False,False,,2024-10,2024Q4,2024-11,,False,Kauri Point District Court,Northern,District
001922,05,Youth,2025-02-11,,Active,,False,,,False,True,567.0,2025-02,2025Q1,,12+ months,True,Mistvale District Court,Central,District
001923,07,Youth,2026-04-23,2026-06-22,Disposed,60.0,False,,60.0,False,False,,2026-04,2026Q2,2026-06,,False,Eastfield District Court,Eastern,District
001924,01,Family,2025-03-27,2026-02-09,Disposed,319.0,False,,319.0,False,False,,2025-03,2025Q1,2026-02,,False,Northbridge District Court,Northern,District
001925,08,Family,2025-01-06,2025-10-03,Disposed,270.0,False,,270.0,False,False,,2025-01,2025Q1,2025-10,,False,Cape Lawson District Court,Eastern,District
001926,06,Civil,2024-08-13,2024-12-27,Disposed,136.0,False,,136.0,False,False,,2024-08,2024Q3,2024-12,,False,Central Plains High Court,Central,High
001927,04,Criminal,2024-10-06,2025-03-21,Disposed,166.0,False,,166.0,False,False,,2024-10,2024Q4,2025-03,,False,Riverton District Court,Central,District
001928,03,Civil,2024-08-31,2025-08-22,Disposed,356.0,False,,356.0,False,False,,2024-08,2024Q3,2025-08,,False,Harbourview High Court,Northern,High
001929,07,Family,2024-09-06,2025-04-13,Disposed,219.0,False,,219.0,False,False,,2024-09,2024Q3,2025-04,,False,Eastfield District Court,Eastern,District
001930,10,Civil,2025-11-06,2026-03-30,Disposed,144.0,False,,144.0,False,False,,2025-11,2025Q4,2026-03,,False,Fernbay District Court,Southern,District
001931,01,Criminal,2025-06-09,2025-08-28,Disposed,80.0,False,,80.0,False,False,,2025-06,2025Q2,2025-08,,False,Northbridge District Court,Northern,District
001932,02,Family,2024-07-21,2024-10-26,Disposed,97.0,False,,97.0,False,False,,2024-07,2024Q3,2024-10,,False,Kauri Point District Court,Northern,District
001933,03,Criminal,2024-10-06,2025-02-11,Disposed,128.0,False,,128.0,False,False,,2024-10,2024Q4,2025-02,,False,Harbourview High Court,Northern,High
001934,04,Criminal,2025-12-08,2026-02-15,Disposed,69.0,False,,69.0,False,False,,2025-12,2025Q4,2026-02,,False,Riverton District Court,Central,District
001935,01,Youth,2024-07-25,2024-09-14,Disposed,51.0,False,,51.0,False,False,,2024-07,2024Q3,2024-09,,False,Northbridge District Court,Northern,District
001936,05,Criminal,2025-03-01,2025-06-22,Disposed,,False,,113.0,False,False,,2025-03,2025Q1,2025-06,,False,Mistvale District Court,Central,District
001937,07,Family,2024-10-27,2025-03-06,Disposed,130.0,False,,130.0,False,False,,2024-10,2024Q4,2025-03,,False,Eastfield District Court,Eastern,District
001938,12,Civil,2026-01-27,2026-05-04,Disposed,97.0,False,,97.0,False,False,,2026-01,2026Q1,2026-05,,False,Willow Creek District Court,Southern,District
001939,09,Civil,2024-08-16,2025-01-14,Disposed,151.0,False,,151.0,False,False,,2024-08,2024Q3,2025-01,,False,Southgate District Court,Southern,District
001940,09,Civil,2025-03-08,2025-06-19,Disposed,103.0,False,,103.0,False,False,,2025-03,2025Q1,2025-06,,False,Southgate District Court,Southern,District
001941,01,Criminal,2024-09-24,2024-12-31,Disposed,98.0,False,,98.0,False,False,,2024-09,2024Q3,2024-12,,False,Northbridge District Court,Northern,District
001942,08,Civil,2026-05-18,,Active,,False,,,False,True,106.0,2026-05,2026Q2,,3-12 months,False,Cape Lawson District Court,Eastern,District
001943,06,Youth,2025-03-28,2025-06-21,Disposed,85.0,False,,85.0,False,False,,2025-03,2025Q1,2025-06,,False,Central Plains High Court,Central,High
001944,13,Criminal,2024-07-29,2024-11-02,Disposed,96.0,True,court_id not in lookup,96.0,False,False,,2024-07,2024Q3,2024-11,,False,,,
001945,08,Civil,2026-03-12,,Active,,False,,,False,True,173.0,2026-03,2026Q1,,3-12 months,False,Cape Lawson District Court,Eastern,District
001946,10,Criminal,2025-03-04,2025-06-28,Disposed,116.0,False,,116.0,False,False,,2025-03,2025Q1,2025-06,,False,Fernbay District Court,Southern,District
001947,12,Civil,2024-11-24,2025-03-15,Disposed,111.0,False,,111.0,False,False,,2024-11,2024Q4,2025-03,,False,Willow Creek District Court,Southern,District
001948,04,Civil,2026-06-19,,Active,,False,,,False,True,74.0,2026-06,2026Q2,,0-3 months,False,Riverton District Court,Central,District
001949,05,Civil,2025-11-14,,Active,,False,,,False,True,291.0,2025-11,2025Q4,,3-12 months,False,Mistvale District Court,Central,District
001950,05,Criminal,2026-05-04,,Active,,False,,,False,True,120.0,2026-05,2026Q2,,3-12 months,False,Mistvale District Court,Central,District
001951,11,Civil,2025-08-21,2026-03-11,Disposed,202.0,False,,202.0,False,False,,2025-08,2025Q3,2026-03,,False,Southern Ranges High Court,Southern,High
